id,trip_duration
id2147900,402
id0992652,1051
id2411271,581
id2285639,705
id0164730,1093
id2632351,327
id1491052,190
id0817060,262
id3556344,731
id1488049,275
id1419712,666
id1012354,365
id1473950,766
id3561266,720
id2905676,353
id1182792,654
id0560358,235
id0864612,210
id3003453,834
id3264447,218
id1834314,1319
id0295013,663
id2138535,324
id1179972,593
id0833857,377
id1121444,1259
id1792439,1145
id2992138,2281
id1525766,193
id0100937,2949
id1878719,521
id2305785,526
id3356176,1870
id0444993,766
id2418070,765
id0814443,522
id2649966,1140
id1686334,873
id3534382,218
id3506652,1619
id1333774,19
id1775210,2055
id2450644,419
id3745090,1083
id1218935,530
id2050442,1112
id1188061,613
id0917230,1430
id2224396,1442
id2267292,370
id2179116,1444
id0811810,1847
id2362478,948
id0019680,200
id0375628,373
id2382015,1820
id1081817,898
id1755544,2021
id1711818,315
id2477133,456
id2969363,1898
id2024711,620
id3913108,480
id1959288,562
id2100924,1111
id2355767,746
id3843592,698
id0342530,1214
id1541094,1050
id3687951,2035
id3146109,1622
id3717778,269
id3359730,76
id0223997,453
id0204109,1181
id2126081,196
id2204380,478
id1754080,1568
id2128362,2642
id2486519,866
id1927768,880
id0044965,190
id1245293,913
id0972249,720
id2211016,366
id0724391,1415
id1825707,1417
id2856822,421
id2276379,689
id3828147,385
id0976179,550
id0510610,776
id3998459,1609
id0655279,488
id0875281,657
id1584433,2570
id3063204,425
id1951306,120
id3057792,174
id0838549,858
id0850711,466
id1643412,867
id2373471,505
id2946597,3388
id0624127,819
id0125288,255
id1993790,343
id2828146,501
id2637811,2769
id1757667,563
id0661031,540
id3434558,993
id0511135,787
id0931616,979
id2727213,121
id2085030,728
id0714407,680
id3024730,462
id2839603,948
id1003882,1954
id3676909,631
id3421880,2177
id2396997,616
id1771398,835
id3200299,1147
id1623697,1556
id1195580,317
id2550688,274
id2410727,1549
id1935162,48
id3006184,1766
id0315667,309
id1774365,3077
id2889743,559
id1056363,1462
id1990394,260
id0213803,270
id3638023,425
id2899075,450
id2188897,158
id3078695,1134
id0767354,1925
id3216012,262
id1165607,492
id1797242,688
id0489823,211
id2830293,1982
id0145309,729
id0924218,704
id0170505,922
id0336548,431
id0748867,693
id2258842,1056
id2498917,282
id0740892,1595
id3123272,403
id1279224,1336
id1734979,315
id2968811,288
id0791657,396
id2077430,290
id0077076,374
id3591520,1054
id2055123,453
id0275466,447
id0303294,1002
id1625381,318
id3892650,473
id1619055,1237
id2309737,127
id0214146,568
id1418953,169
id0360956,351
id3443231,1363
id2768675,827
id3121378,1008
id1867540,736
id3866931,1206
id0535795,756
id2368448,265
id1228482,708
id1528877,1251
id1694641,401
id1899692,404
id3183901,601
id3892593,379
id0088801,2212
id2287726,461
id0507396,1424
id0198982,791
id1046772,338
id3045018,45
id3895767,791
id2715554,404
id2524710,1346
id1676799,362
id3552808,232
id2669179,477
id2622428,254
id3648162,675
id1440298,1016
id1512243,499
id0073002,533
id0856448,2568
id2809025,2035
id0956372,1822
id3210787,4930
id1242307,1665
id1455247,403
id2577064,586
id1385167,753
id2098447,1062
id2410150,892
id1921302,665
id0731847,329
id0701398,679
id3179945,253
id0412651,1658
id2627446,515
id3037122,1867
id1462618,220
id0595925,389
id0669227,744
id1599767,583
id3344043,402
id0054830,445
id0962681,591
id1478069,513
id1713280,140
id2210639,993
id0398418,1741
id3047500,564
id1671037,390
id3138071,1084
id0206725,3317
id1754720,259
id2332418,819
id1735853,819
id1063750,819
id2735920,1699
id3980926,465
id3290152,790
id2678766,914
id2802916,2689
id0618219,1563
id0099963,426
id0105705,500
id3141205,221
id1410165,471
id0969860,1128
id3766233,1070
id0116619,318
id3368897,369
id2146198,767
id3239966,653
id3941918,178
id0516660,682
id2094114,950
id3184448,210
id1949079,1207
id1041690,193
id1499301,1202
id3186558,1182
id0531461,153
id3220999,596
id0033824,843
id1604475,630
id3002083,644
id0377089,413
id3506531,2199
id3632205,562
id3052885,338
id2743397,1064
id0740360,571
id1828705,550
id1831241,919
id2494882,964
id2409350,1123
id0202322,560
id3886332,1456
id0638473,2746
id1778252,786
id0547461,1123
id1735498,1414
id2858249,530
id0377762,1054
id0375270,562
id2464213,334
id1309105,188
id1719461,1288
id1727960,1809
id2725112,591
id2351434,111
id2413421,979
id2610783,133
id1209501,270
id2442304,844
id0209573,1126
id0209318,469
id3575816,2695
id3820381,2373
id2858837,289
id1388353,995
id2886682,385
id2769799,1163
id1196910,438
id1815512,474
id0955319,1863
id0413472,531
id0540412,302
id0142252,338
id1669154,383
id1995597,314
id0965655,381
id3925107,629
id3968223,505
id0652071,1010
id3044972,332
id0310251,2039
id1588672,1715
id2895242,879
id2502768,1689
id1589389,560
id1337515,1075
id3450017,919
id1880356,1215
id2562497,514
id0981523,274
id0743223,358
id2237293,349
id0266795,261
id2738051,1783
id0705703,1025
id1093826,592
id2585758,1025
id1576524,1310
id3836551,726
id2008407,1258
id3668386,339
id1507010,634
id3629108,974
id0129888,367
id1142596,302
id0189364,963
id1469335,1326
id1403138,571
id3148626,1288
id0363584,378
id0157463,580
id2526994,126
id2123098,421
id1314155,523
id1832105,705
id1291344,2434
id2400349,854
id1456839,1404
id3596212,139
id1349854,191
id0593789,1100
id1827537,284
id0714278,264
id1060412,576
id2349359,276
id2846103,1867
id1679798,3517
id2293900,614
id1809260,308
id3439129,306
id3978363,104
id2327225,858
id0313506,574
id2115748,1051
id0449887,343
id3402884,518
id2975744,1117
id1594763,644
id2067578,286
id1337638,1490
id1047575,1075
id2335614,469
id2149134,469
id1475139,1283
id0742187,226
id3532487,476
id2042627,389
id0327613,1452
id3598008,225
id1333373,760
id3006818,1488
id0117722,866
id3311709,262
id2355069,257
id1763168,499
id3790012,291
id1394843,1817
id2043723,281
id2190223,825
id1598894,402
id2714023,2878
id1926960,738
id2160956,50
id2463143,3
id3876950,221
id3891315,1015
id1441209,564
id0996218,418
id2426136,688
id3105094,1112
id2943781,990
id3290435,282
id0622567,337
id2506690,1052
id2507904,1051
id3025229,566
id0078447,606
id3639152,315
id0247113,578
id1350128,856
id2594124,1458
id2127739,769
id3647695,457
id3091657,349
id2784041,186
id1709053,1241
id1012942,288
id3895553,520
id2065926,1332
id3982604,1108
id1277977,1233
id2792940,677
id3249350,1027
id1859175,1488
id3809537,1757
id0824340,384
id2524604,822
id1987663,293
id1988272,1404
id0332048,458
id3614305,324
id0475924,218
id2560550,1815
id3039336,484
id2625226,1729
id1585261,587
id1407952,847
id1191874,466
id2280545,486
id0104938,1366
id2812964,239
id2862582,914
id1379481,577
id1715729,1281
id1477102,211
id2299134,855
id0138633,208
id0238051,1253
id0375323,921
id1934313,214
id1518024,436
id2984973,129
id2775675,904
id2033624,1268
id2105088,1618
id0082471,843
id3686455,372
id1632329,879
id0482441,2385
id1105606,2804
id1882672,585
id3604793,1216
id0390028,53
id1688772,607
id3365701,843
id2302026,1148
id0001947,2000
id1732227,571
id3522075,290
id2716888,1576
id2877766,3273
id3078638,1960
id2241694,903
id2320806,2334
id1189934,561
id0423264,299
id0449788,356
id3273699,188
id0292276,1065
id3460409,553
id2956743,1703
id0281399,253
id1468449,1104
id2339030,694
id2671930,503
id2811957,237
id3557921,264
id0023336,291
id1249140,264
id1979687,881
id0412492,1383
id2989415,1748
id0152550,21
id3138651,1163
id3440829,1378
id0314395,302
id2918720,382
id0718855,394
id0867019,232
id3285722,2704
id3531733,142
id2102527,3145
id1673870,270
id0185346,424
id0253392,97
id2968017,731
id3433153,490
id0044161,442
id2413166,452
id0696550,161
id0075803,446
id0259553,131
id1648473,686
id3278941,530
id2033529,216
id3883496,867
id1920528,2404
id2832792,706
id1725624,1778
id0448192,1691
id2817447,418
id2364816,570
id3123518,1106
id0940664,249
id1338682,1212
id1823067,893
id0406238,1467
id3599840,2261
id0039535,390
id0813762,2530
id3395034,331
id3169200,792
id1089112,209
id1880473,1689
id3889448,545
id3331695,729
id3156352,213
id0977439,797
id1421263,132
id0496053,302
id2947020,2051
id2848766,810
id1232023,335
id0433165,302
id2998495,252
id3134741,908
id3782280,1951
id2997452,539
id3216800,171
id2514742,233
id1052099,427
id1874396,517
id1310030,604
id0932419,177
id1152423,1081
id3414795,494
id3827092,499
id3435389,2077
id2798616,243
id1077580,566
id2982656,241
id3582437,553
id2511566,506
id2724805,1475
id3508760,763
id0763072,509
id2828961,2415
id3073413,473
id0689021,1621
id0937914,746
id1170953,294
id3913859,206
id3827035,552
id1638778,577
id2459130,1177
id3189645,672
id3580602,1480
id2426291,568
id3055990,388
id1941110,617
id3134775,1219
id3940879,1588
id0684354,1061
id0005523,849
id1048254,1983
id2917047,361
id1022095,230
id3350977,1203
id0844149,868
id0894797,340
id3517878,211
id0012578,2795
id3427922,1455
id2935355,1012
id2614679,393
id2384310,99
id1856644,891
id0930434,695
id2853229,600
id0899187,500
id1425174,1505
id2889509,1115
id1838523,299
id0251890,684
id3401276,1209
id1734885,1830
id2314518,389
id0740856,479
id3343811,1077
id3705066,742
id1236594,817
id1910296,1036
id2229832,346
id0418121,251
id1796917,228
id1067130,1169
id3967490,783
id0802303,454
id1787117,386
id1013252,672
id2832479,1152
id2038661,1133
id2700548,3495
id3805153,426
id0425900,811
id3633608,789
id1562879,712
id2944662,347
id0573870,1180
id1635748,262
id1344407,385
id1734868,586
id2588298,372
id3603099,133
id1603763,757
id2956656,324
id1106445,517
id2697663,588
id0719015,8
id1357485,1049
id2782491,1081
id2104997,925
id0628687,971
id0867800,1258
id2283406,204
id2240443,1250
id2361939,365
id1443536,634
id0914405,907
id2326430,981
id1095331,826
id3056912,289
id1334413,1255
id2151579,276
id0914215,518
id1232092,1248
id1428152,289
id3417233,701
id3598998,915
id3107169,491
id3828251,3166
id0366473,665
id2901781,524
id0196538,197
id0749261,3336
id0068789,442
id2043928,585
id1066147,294
id3857107,610
id0683138,301
id3000606,828
id2984758,248
id3099213,429
id3002673,814
id3642414,782
id0311760,569
id2060093,238
id3849048,294
id3925319,845
id1172187,618
id2952066,390
id1781199,430
id2305608,390
id0586165,858
id0784283,2454
id2782165,285
id1622427,413
id3052462,1395
id0124992,708
id2133778,2196
id0353057,268
id0446307,1130
id2847473,2794
id2639251,567
id0864803,291
id3169243,1150
id1719665,91
id0464773,345
id0707649,898
id0559946,359
id3518776,1302
id0306884,489
id0435487,524
id0103502,593
id2155628,379
id0435887,491
id2217127,268
id0888053,1984
id1095283,1659
id0945246,402
id3369006,736
id2627919,981
id2950106,1821
id3004569,822
id2994854,909
id3366732,931
id0929567,1109
id2048441,480
id0054839,684
id2366881,340
id3898856,680
id3835816,755
id0692358,1635
id3380142,87
id3984263,2172
id2462048,1424
id2091632,1865
id0622298,469
id3216081,2739
id1765514,1285
id1169103,1046
id1768540,567
id2090000,612
id2309245,931
id1120951,362
id0180878,1172
id1073594,847
id3598645,499
id1598638,1306
id2323765,1498
id1354163,636
id1864962,1629
id1748950,565
id0330753,382
id2769005,1471
id2719582,3452
id3254614,303
id3527793,1567
id3695855,392
id0600795,390
id3868794,713
id0085042,386
id3902616,1166
id3542767,726
id1684937,3009
id2048797,211
id1944764,1108
id2138530,736
id2188595,705
id1464729,423
id0937057,770
id0280504,754
id3660103,504
id0664878,389
id2585885,508
id3640261,882
id0208627,1859
id2159831,470
id2363656,649
id0684933,750
id1925890,807
id1399882,514
id1239298,380
id2226126,153
id2373114,1002
id2563820,287
id1392853,1372
id1793390,1248
id1275191,1045
id2148768,644
id2628230,827
id3780102,889
id1880116,637
id3411904,1293
id2153704,1301
id0225355,148
id1332779,678
id2311286,166
id1581473,506
id1939183,635
id3665058,534
id3036781,1487
id3272325,331
id3948966,295
id3472120,490
id0579857,1125
id1286382,1137
id3311985,1065
id2959146,359
id1168394,322
id2266192,568
id2053775,2032
id1569719,673
id2596180,3007
id1396762,1326
id3005771,342
id1914114,935
id0064997,695
id0726127,862
id2796651,1311
id3288367,541
id3189180,563
id3666447,579
id0637741,411
id0173699,1254
id2555970,271
id0840427,1373
id2052763,182
id2866452,419
id0260180,285
id0733375,210
id2566622,583
id3912823,584
id3718472,409
id2417134,496
id3040037,708
id2564906,405
id3368596,731
id2728816,678
id0616632,1348
id3510050,521
id2635255,513
id0179251,3292
id2552622,257
id3511399,598
id3269819,2023
id3270975,440
id2726019,127
id0579391,783
id2524758,401
id0459701,425
id0026400,617
id1947849,132
id3698742,2316
id3133875,870
id0509936,1004
id3592605,405
id0319703,585
id1260095,455
id2916315,679
id2682483,1536
id0599121,1116
id2144063,2449
id1930432,479
id2791998,227
id3287233,855
id3720033,233
id0314506,82
id2077587,2333
id0554049,1941
id1751032,2994
id1905107,1295
id0855539,816
id1889088,1111
id1759642,1237
id2003769,637
id0534097,1726
id1742507,591
id1072969,405
id2633776,278
id0409777,3074
id3511940,150
id0320195,436
id1386570,516
id3654615,417
id1376333,580
id0886465,71
id0835731,1019
id3436715,320
id3756615,519
id1105864,680
id1686287,1062
id3782821,1206
id3644878,786
id2350924,1003
id1738903,1448
id0070174,378
id3941677,592
id2263828,568
id2106790,283
id0532592,939
id1268820,1770
id3778694,627
id2308244,523
id2719856,657
id1771776,382
id2152410,1024
id1123680,278
id3324672,300
id0856003,1134
id3497399,1283
id3253677,712
id2547702,453
id3561119,689
id0539225,1049
id3654406,1499
id3772323,883
id2371913,606
id3251683,401
id3232928,245
id0033705,903
id1197573,1742
id3159257,468
id3883803,574
id1607488,415
id0213026,662
id1425852,904
id3564924,4602
id1726820,485
id2226477,387
id3210539,2785
id0949312,257
id3905645,1061
id2500213,798
id0611236,681
id2300127,777
id0156489,813
id2459159,333
id3417167,478
id2248732,630
id1062111,2712
id3183409,1408
id3376620,476
id0269069,943
id2275800,656
id2495951,571
id2385466,687
id3106325,2911
id0631385,1002
id2664989,265
id0182335,107
id3074524,842
id1768153,167
id3932322,910
id3397360,576
id1192248,1699
id1456988,606
id1783328,483
id1363457,258
id0382285,2223
id2723473,523
id0755705,845
id2754511,1980
id2089472,404
id0538194,391
id2694969,728
id3922026,2814
id3462154,1104
id1815161,1080
id3095708,732
id1449852,894
id0907588,307
id1434282,790
id1435017,2034
id0394813,92
id0386420,490
id0317176,384
id1266548,1312
id1548563,475
id3506274,1308
id1546037,541
id2216277,835
id0948942,363
id3964768,611
id1063786,1088
id1591696,583
id3538830,272
id3562457,681
id0899712,1041
id1215391,684
id3131358,496
id0122416,690
id1411373,447
id1880129,1824
id0297722,617
id1752204,1106
id2727519,919
id2062563,2263
id0996081,672
id3705914,839
id1908032,440
id3221546,689
id3532179,1037
id2143337,1593
id2906390,2368
id3675464,616
id1327219,297
id0166598,311
id1665092,571
id2186604,982
id3331310,1226
id0673371,367
id0000705,703
id0044720,695
id3944040,617
id1021879,648
id1619425,332
id1892589,1085
id2639648,276
id1936735,264
id0937333,327
id2113157,1037
id1262474,1115
id2108528,586
id3528938,1605
id0896411,1196
id2920119,474
id3415670,642
id1116753,258
id2508133,384
id0420374,1241
id3042844,2345
id0868035,616
id2630818,337
id1357637,380
id1781479,933
id0035492,287
id3084560,3382
id2655664,770
id1451096,295
id1282899,680
id0485413,582
id2274718,579
id3917829,834
id2084720,600
id1913053,988
id0742472,527
id2576969,425
id3385855,948
id2679321,1072
id0647367,1198
id2642457,1434
id3797494,582
id3917088,938
id1462237,392
id1599392,330
id1043950,692
id3470259,373
id3996917,1415
id1705545,554
id3348352,945
id1158037,371
id2625289,235
id1632983,605
id1817592,149
id0217396,2648
id3226846,603
id0712028,944
id3498678,431
id0630497,218
id3109432,1147
id3327412,2032
id2969953,364
id3602189,1546
id0314845,2596
id2868076,1154
id2512365,245
id0863526,408
id2130298,61
id1174965,174
id2264731,413
id1534853,171
id3434796,2253
id2189640,511
id3175947,750
id3237592,305
id3773251,830
id0651516,109
id1907960,2134
id0541129,313
id3719037,513
id0387643,566
id1261872,1803
id2273483,415
id2961769,1122
id2319886,382
id2639935,653
id3194945,537
id3601976,3541
id1972691,722
id2710712,1029
id0849718,381
id0643141,472
id3826082,768
id2119943,579
id3267898,2640
id0473396,824
id3018078,371
id1168498,990
id1549994,344
id0320899,1043
id2242162,1499
id3762469,842
id1794553,789
id1733724,459
id3126793,733
id3074807,2370
id1591147,641
id0681398,433
id3465698,567
id2190998,614
id1294571,950
id0310956,732
id1660264,849
id3594807,529
id1804702,1011
id1156548,639
id1333145,308
id1487190,149
id3765832,457
id3343215,942
id1107219,463
id2975105,1844
id3376460,444
id0142171,1144
id1291446,291
id2863626,39
id0157944,350
id1154731,1325
id2499722,447
id2129789,385
id3468234,344
id0899043,1519
id0602138,463
id2905732,533
id2259780,497
id0590705,384
id0999046,487
id1894925,381
id1734764,1026
id3246706,1446
id0117835,529
id2073143,2399
id0771991,589
id0449726,337
id0914485,625
id2082889,665
id2767211,454
id1042600,264
id2185273,851
id2780221,924
id0286669,368
id1791202,868
id3127957,1548
id0066445,1683
id3383866,1377
id3617211,431
id2589838,906
id1806965,683
id2890467,578
id2659203,778
id0144074,1581
id1548796,126
id1954648,373
id1077991,1744
id1238405,636
id2827097,182
id1874059,718
id3271031,341
id0163333,1647
id3211022,276
id3576109,582
id0513264,463
id2844017,295
id3910136,1051
id2380152,736
id0937959,598
id1012239,578
id0743458,1038
id1890628,889
id0764800,1605
id3946951,438
id2332695,695
id1755464,837
id2374746,144
id2379379,228
id1881009,621
id1608545,1954
id3659454,158
id1147373,514
id2553005,1164
id3041402,219
id0191086,1400
id3343826,1338
id2179860,880
id0186312,647
id1019319,1292
id3603424,488
id2428171,995
id3993843,619
id1852144,1368
id1164916,800
id1700586,291
id2847689,456
id3848862,488
id2985495,153
id1859947,546
id1565532,1944
id3864094,821
id2369794,1713
id2799702,565
id3288703,835
id3361622,798
id2691333,131
id1466325,1468
id0023527,1075
id2245304,448
id0300047,1058
id3566282,546
id0786736,652
id2628657,1666
id2868994,544
id0089075,447
id0898537,434
id3641622,966
